,state,kind,sex,neutralization,color,birth,weight,number,period,location,feature,center,department
126,완료(입양),[개] 말티즈,암컷,0.0,흰색,2019,6,전남-고흥-2021-00068,2021-02-19 ~2021-03-02,고흥군 두원면 성두마을,"품종견, 귀여움, 암전함, 치아탈락",고흥군임시보호센터,전라남도 고흥군청
127,완료(입양),[개] 말티즈,암컷,0.0,화이트,2017,5,경남-밀양-2021-00279,2021-02-19 ~2021-03-02,부북,공사현장에 떠돌고 있던 아이들 3마리 함께 구조(포메1/푸들,밀양시동물보호센터,경상남도 밀양시청
128,완료(귀가),[개] 말티즈,암컷,,흰색,2017,3.5,전남-목포-2021-00103,2021-02-22 ~2021-03-04,유달예술타운부근,"순하고 잘따름,빨강색옷과 목줄착용,관리잘됨",목포시유기동물보호소,전라남도 목포시청
129,완료(입양),[개] 말티즈,암컷,0.0,흰색,2018,4.5,서울-관악-2021-00050,2021-02-20 ~2021-03-02,세이브마트,"순하고사람잘따름,코검정,집있음",러브펫종합동물병원,서울특별시 관악구정
130,완료(귀가),[개] 말티즈,암컷,1.0,흰,2006,2.5,광주-북구-2021-00064,2021-02-20 ~2021-03-02,북구 문흥동,"21-0188 은이, 옷착용",광주 동물보호소,광주광역시 북구청
131,완료(귀가),[개] 말티즈,암컷,0.0,백,2015,2.2,경기-성남-2021-00071,2021-02-20 ~2021-03-02,은행1589,주인연락됨,펫토피아동물병원,경기도 성남시청
132,완료(입양),[개] 말티즈,암컷,,흰색,2016,2.0,충북-청주-2021-00149,2021-02-20 ~2021-03-02,복대2동1191번지,"넥카라착용 난치성 피부질환 심함, 웃은 신고자가 입혀주심",반려동물보호센터,충청북도 청주시청
133,완료(귀가),[개] 말티즈,수컷,1.0,백,2015,6.5,경기-수원-2021-00070,2021-02-22 ~2021-03-04,팔달로 137(현대오일뱅크)앞,동물등록칩 있음,수원시 동물보호센터,경기도 수원시청
134,완료(입양),[개] 말티즈,수컷,1.0,흰색,2018,2018,경남-통영-2021-00081,2021-02-22 ~2021-03-04,무전동 989-1,"아래턱이 긴 부정교합,녹색 몸통줄 착용,사지발끝~갈색털",사랑애완동물병원,경상남도 통영시정
135,종료(안락사),[개] 말티즈,수컷,1.0,흰,2014,6.1,경기-양주-2021-00080,2021-02-25~2021-03-08,장흥면 석현리 석현삼거리 일대,연두색목줄.부정교합.핵햄.사람따름/활발함.다시장에넣으,한국동물구조관리협회,경기도 양주시청
136,완료(귀가),[개] 말티즈,암컷,,백,2016,3.1,경기-성남-2021-00073,2021-02-21~2021-03-03,수진공원,어금니 치석 매우 심함.,펫토피아동물병원,경기도 성남시청
137,완료(귀가),[개] 말티즈,수컷,0.0,백,2013,2.5,경기-안산-2021-00130,2021-02-21~2021-03-03,고잔동537-4 부근,순함. 털미용.,한국야생동물보호협회,경기도 안산시청
138,완료(입양),[개] 말티즈,수컷,0.0,흰색,2015,3.5,경기-파주-2021-00100,2021-02-21~2021-03-03,문산읍 선유리 산업단지,성격온순 복부 피부염 지간 피부염,버디종합동물병원,경기도 파주시청
139,완료(입양),[개] 말티즈,수컷,0.0,흰색,2019,1.74,대구-달서-2021-00039,2021-02-22 ~2021-03-04,본동 파머스마트 앞,매우 마르고 설사 심함,대구유기동물보호센터,대구광역시 달서구청
140,완료(입양),[개] 말티즈,암컷,,흰,2018,3.2,경기-부천-2021-00088,2021-02-22 ~2021-03-04,원미동 대성병원 맞은편,털 엉킴 심하나 유기된지 오래되어 보이지는 않음. 성격 매우,이동물병원,경기도 부천시청
141,완료(귀가),[개] 말티즈,수컷,0.0,흰색,2006,4.9,경기-남양주-2021-00212,2021-02-22~2021-03-04,묵현리,목줄없고 나이가많음.백내장.시력상실,남양주동물보호협회,경기도 남양주시청
142,완료(입양),[개] 말티즈,암컷,,백,2018,3.5,경기-의왕-2021-00010,2021-02-22~2021-03-04,왕송호수 부근,"소심함,부정교합",한국야생동물보호협회,경기도 의왕시청
143,완료(귀가),[개] 말티즈,암컷,,흰색,2018,3,충남-당진-2021-00066,2021-02-22 ~2021-03-03,당진시 무수동,"피부병, 파란색 하네스 착용, 야위어 있음",당진시동물보호소,충청남도 당진시정
144,완료(입양),[개] 말티즈,암컷,0.0,화이트,2018,4,경남-밀양-2021-00295,2021-02-22 ~2021-03-04,삼랑진,순하고 이쁜아이,밀양시동물보호센터,경상남도 밀양시청
145,완료(입양),[개] 말티즈,암컷,,흰색,2017,4.00,경북-고령-2021-00077,2021-02-23 ~ 2021-03-05,쌍림면 합가1리 개실마을,온순함,양성훈보호소,경상북도 고령군정
146,완료(귀가),[개] 말티즈,수컷,0.0,흰색,2018,4.1,경남-하동-2021-00066,2021-02-23 ~2021-03-05,하동군 진교면 들포길 38 미진아파트,사람을 잘 따르고 순함,하동군유기동물보호소,경상남도 하동군청
147,완료(입양),[개] 말티즈,암컷,0.0,백,2019,4.00,대전-중구-2021-00029,2021-02-24~2021-03-08,중촌동 84-16 어린이근린공원 주,",",대전동물보호센터,대전광역시 중구청
148,보호중,[개] 말티즈,암컷,,흰,2018,5,광주-서구-2021-00050,2021-02-23 ~ 2021-03-05,서구 농성동,21-0213 도담,광주 동물보호소,광주광역시 서구청
149,완료(입양),[개] 말티즈,수컷,0.0,흰색,2018,7~8,전남-장성-2021-00083,2021-02-23 ~2021-03-05,북하면 대방길,작년부터 마을 주변 배회.마을입구에 강아지용품과 함께 유기.,장성군동물보호센터,전라남도 장성군청
150,완료(입양),[개] 말티즈,수컷,1.0,백,2017,3.8,경북-포항-2021-00196,2021-02-23 ~2021-03-05,경북 포항시 남구 호미곳면 구만리 독수리바위 인근,"미용됨,깨끗함,상태좋음,사람에게 안기는걸 좋아함,용감하며",영일동물플러스,경상북도 포항시청
151,완료(입양),[개] 말티즈,수컷,,흰색,2019,3,경남-김해-2021-00170,2021-02-24~2021-03-08,김해시 김해대로 2570(어방동,"1-158,미용됨",누리동물병원,경상남도 김해시청
152,완료(귀가),[개] 말티즈,암컷,,흰색,2005,,대구-남구-2021-00016,2021-02-25~2021-03-07,남대명 파출소,미용,대구유기동물보호센터,대구광역시 남구청
153,완료(입양),[개] 말티즈,암컷,,흰색,2018,4.4,경기-고양-2021-00141,2021-02-25 ~2021-03-08,문봉동1954 부근,주황색 목줄 착용,고양시동물보호센터,경기도 고양시청
154,완료(귀가),[개] 말티즈,수컷,1.0,흰색,2017,5.3,서울-관악-2021-00052,2021-02-24~2021-03-08,난곡로61길35,"맹맹이옷착용,미용한상태,순함,칩있음",러브펫종합동물병원,서울특별시 관악구정
155,완료(입양),[개] 말티즈,수컷,1.0,백색,2015,3.4,경기-성남-2021-00082,2021-02-24~2021-03-08,태평동3163,치석심함.털엉킴 매우심함,펫토피아동물병원,경기도 성남시청
156,완료(귀가),[개] 말티즈,수컷,0.0,흰,2020,3.1,경기-부천-2021-00096,2021-02-24~2021-03-05,원종동 131,"전체미용되어있음,상태깨끗함,사람 좋아함",24시아이동물메디컬,경기도 부천시청
157,완료(입양),[개] 말티즈,암컷,0.0,흰색,2011,30,서울-관악-2021-00054,2021-02-25~2021-03-08,서림7길41ㄱ1,"털이길고지저분함,치석심함,칩없음",러브펫종합동물병원,서울특별시 관악구정
158,완료(귀가),[개] 말티즈,수컷,0.0,흰,2014,4.9,서울-강동-2021-00023,2021-02-25~2021-03-08,구천면로 41길 30,"심장양호, 슬개골양호, 치석심함, 조금사나움",강동리본센터,서울특별시 강동구청
159,완료(귀가),[개] 말티즈,수컷,0.0,백색,2016,,경기-성남-2021-00086,2021-02-25 ~2021-03-08,야탑동486,"귀염증,칩있음",펫토피아동물병원,경기도 성남시청
160,완료(귀가),[개] 말티즈,수컷,1.0,흰,2013,3.3,서울-구로-2021-00015,2021-02-26 ~2021-03-08,"신도림로 21길 21, 501동 주차장",보라색패딩. 백내장. 코진갈. 나이에비해 치석깨끗. 사람좋아,한국동물구조관리협회,서울특별시 구로구청
161,완료(귀가),[개] 말티즈,수컷,0.0,백색,2015,4.0,인천-계양-2021-00072,2021-02-26 ~2021-03-08,계양구정 당직실,"귀털 짧게 미용됨,양쪽눈 유루증상있슴",신영재동물병원,인천광역시 계양구정
162,보호중,[개] 말티즈,암컷,0.0,흰색,2014,3.2,강원-원주-2021-00133,2021-03-02 ~2021-03-12,원동상가주차장,콩위 검정라인,원주유기동물보호센터,강원도 원주시청
163,완료(귀가),[개] 말티즈,수컷,1.0,백,2017,3.3,경기-시흥-2021-00114,2021-02-26~2021-03-09,정왕지구대에서 인수,순함,한국야생동물보호협회,경기도 시흥시청
164,보호중,[개] 말티즈,암컷,,흰색,2019,,충남-예산-2021-00061,2021-02-26 ~2021-03-08,무한천 공원,주민신고로 무한천변에서 구조,흙동물병원,충청남도 예산군정
165,완료(입양),[개] 말티즈,암컷,0.0,화이트,2017,5,경남-밀양-2021-00308,2021-02-26 ~2021-03-08,하남,푸들과 함께구조,밀양시동물보호센터,경상남도 밀양시청
166,완료(입양),[개] 말티즈,암컷,0.0,화이트,2017,,경남-밀양-2021-00314,2021-02-26~2021-03-08,삼랑진,천태산꼭대기 커피 파는곳에서 구조/순하고 이쁜아이,밀양시동물보호센터,경상남도 밀양시청
167,완료(귀가),[개] 말티즈,수컷,1.0,흰,2013,5,서울-송파-2021-00024,2021-02-27~2021-03-09,오금동 51 오금공원 인근,"양눈눈곱, 눈물자국, 코검정, 양귀/꼬리털끝 털 더길. 사람좋아|",한국동물구조관리협회,서울특별시 송파구정
168,종료(자연사),[개] 말티즈,수컷,,백색,2018,5,대전-서구-2021-00066,2021-02-28~2021-03-ㄱ10,내동 롯데아파트 인근,하네스 착용,대전동물보호센터,대전광역시 서구청
169,완료(귀가),[개] 말티즈,암컷,,흰색,2018,1.7,서울-동작-2021-00035,2021-03-02 ~2021-03-12,노량진 청화병원 앞,많이 마름,디아크동물종합병원,서울특별시 동작구정
170,완료(입양),[개] 말티즈,수컷,,흰색,2014,4.7,서울-동작-2021-00036,2021-03-02 ~2021-03-12,상도로17길 21,경계함,디아크동물종합병원,서울특별시 동작구정
171,완료(입양),[개] 말티즈,암컷,,흰색,2018,2.5,인천-미추홀-2021-00061,2021-03-02 ~2021-03-12,미추홀구 인하로 248번길,"회색 후드티, 귀/눈 깨끗함",인천광역시 수의사회,인천광역시 미추홀구청
172,완료(귀가),[개] 말티즈,암컷,0.0,흰색,2017,4,인천-부평-2021-00067,2021-03-02 ~2021-03-12,부평구 정천동 청천 보건소근처,친화력 좋음 온순하고 귀여움,세림동물병원,인천광역시 부평구정
173,완료(귀가),[개] 말티즈,수컷,1.0,흰색,2012,6.5,인천-서구-2021-00091,2021-03-02 ~2021-03-12,가좌동 30-2,회색옷목도리착용 .순함 .반환예정,가정동물병원,인천광역시 서구청
174,완료(입양),[개] 말티즈,수컷,1.0,흰,2018,5,광주-북구-2021-00077,2021-02-27~2021-03-09,북구 문흥동,"21-0221 타비, 바닥 나옴",광주 동물보호소,광주광역시 북구청
175,완료(입양),[개] 말티즈,수컷,0.0,백색,2018,2.8,경기-성남-2021-00094,2021-02-27~2021-03-09,수정구청,마름.,펫토피아동물병원,경기도 성남시청
176,종료(자연사),[개] 말티즈,암컷,0.0,흰색,2014,2.7,경기-평택-2021-00393,2021-02-27~2021-03-09,객사리 60,순함,평택시유기동물보호소,경기도 평택시청
177,완료(귀가),[개] 말티즈,암컷,0.0,흰색,2015,3.00,경기-광주-2021-00098,2021-02-27~2021-03-09,광주시 경안동 일대,"2-38, 칩있음, 털이 좀 엉킨 상태, 예쁘고 착한 아이",광주1\0동물병원초월,경기도 광주시청
178,완료(귀가),[개] 말티즈,암컷,,백,2013,4,경북-포항-2021-00218,2021-02-27~2021-03-09,경상북도 포항시 북구 새천년대로1020번길 12 인근,"귀끝꼬리염색되어있음,핑크색코,옷있고있음,미용되어있음,온",영일동물플러스,경상북도 포항시청
179,종료(자연사),[개] 말티즈,수컷,0.0,백,2009,3,경기-안산-2021-00183,2021-02-28 ~2021-03-10,사동 327-1 부근,"머리큰상처,주황색옷오리그림티셔츠,",한국야생동물보호협회,경기도 안산시청
180,완료(귀가),[개] 말티즈,수컷,0.0,흰색,2018,3.5,충북-청주-2021-00169,2021-02-28 ~2021-03-10,상당구 수영로 243,몸통은 짧게 미용되어있음. 초롱초롱한 눈을 가진 아이,반려동물보호센터,충청북도 정주시청
181,완료(귀가),[개] 말티즈,수컷,,흰색,2020,4,부산-동래-2021-00035,2021-03-02 ~2021-03-12,광혜병원 맞은편 스타벅스 노상,"아래턱이 짧음, 흰색",누리동물병원,부산광역시 동래구청
182,완료(귀가),[개] 말티즈,암컷,,흰색,2015,1.8,인천-연수-2021-00031,2021-03-02~2021-03-ㄱ12,연수구 계림로 57번길 38,주인 반환 완료,인천광역시수의사회,인천광역시 연수구청
183,완료(귀가),[개] 말티즈,수컷,0.0,흰색,2018,8.1,경남-하동-2021-00075,2021-03-02 ~2021-03-12,진교면 민다리안길 114,순함,하동군유기동물보호소,경상남도 하동군청
