,state,kind,sex,neutralization,color,birth,weight,number,period,location,feature,center,department
145,공고중,[개] 푸들,수컷,,밤색,2018,8,충남-홍성-2021-00211,2021-05-21~2021-05-28,홍북을 홍성고등학교 옆 산책로,없음,금일동물보호센터,충청남도 홍성군청
146,공고중,[개] 푸들,암컷,,연갈색,2017,5,대구-북구-2021-00122,2021-05-18 ~2021-05-28,태전동 1006,.,대구유기동물보호센터,대구광역시 북구청
147,완료(귀가),[개] 푸들,수컷,1.0,갈,2020,,광주-서구-2021-00217,2021-005-18 ~2021-05-28,서구 화정동,21-0568 야야,광주 동물보호소,광주광역시 서구청
148,완료(귀가),[개] 푸들,암컷,,백색,2019,3.9,경기-성남-2021-00262,2021-05-18 ~2021-05-28,희망로375번길,주인분 연락됨.,펫토피아동물병원,경기도 성남시청
149,공고중,[개] 푸들,수컷,0.0,흰색,2018,3,충북-충주-2021-00187,2021-05-18 ~2021-05-27,탄금축구장 인근,"순함,미용관리됨,말티푸추정,사상중음성",충주시동물보호센터,충청북도 충주시청
150,공고중,[개] 푸들,수컷,0.0,갈색,2017,7.5,부산-강서-2021-00226,2021-05-19 ~2021-05-31,가락대로546,"활발한성격,털엉킴이 조금 있음,강서구1-164호",부산동물보호센터,부산광역시 강서구청
151,완료(귀가),[개] 푸들,암컷,0.0,연갈색,2014,4.1,부산-강서-2021-00229,2021-05-19 ~2021-05-31,공항진입로 42번길 20,"활발한성격,귀부분 털만 길게 남겨놓고 미용,강서구1-165호",부산동물보호센터,부산광역시 강서구청
152,완료(귀가),[개] 푸들,암컷,,갈색,2015,5.5,인천-연수-2021-00098,2021-05-20~2021-05-31,연수구 연수구청 당직실(청학동 발견),주인반환완료(구조 후 주인에게 바로 돌아감),인천광역시수의사회,인천광역시 연수구청
153,공고중,[개] 푸들,수컷,,갈색,2015,9,경북-의성-2021-00064,2021-05-20 ~2021-05-31,의성군 비안면 용재길 78,성격이 온순함,의성동물보호센터,경상북도 의성군청
154,완료(귀가),[개] 푸들,수컷,0.0,갈색,2017,5,서울-관악-2021-00202,2021-05-19 ~2021-05-31,신림동808-725,"교통사고의심,뇌출혈의심,구강골절",러브펫종합동물병원,서울특별시 관악구정
155,공고중,[개] 푸들,수컷,0.0,갈색,2016,3.74,인천-서구-2021-00325,2021-05-20 ~2021-05-31,가좌 가린공원,"생식기염증, 많이마름, 순함",가정동물병원,인천광역시 서구청
156,완료(귀가),[개] 푸들,수컷,1.0,코코아,2016,5,광주-동구-2021-00101,2021-05-20 ~2021-05-31,동구 동구청,21-0577 곱슬,광주 동물보호소,광주광역시 동구청
157,공고중,[개] 푸들,수컷,0.0,검,2019,5,광주-동구-2021-00102,2021-05-20 ~2021-05-31,동구 운림동,21-0578러뷰,광주 동물보호소,광주광역시 동구청
158,공고중,[개] 푸들,암컷,,검,2019,4,광주-동구-2021-00103,2021-05-20 ~2021-05-31,동구 운림동,21-0579 위쥬,광주 동물보호소,광주광역시 동구청
159,공고중,[개] 푸들,수컷,0.0,흰색,2018,3,전북-익산-2021-00617,2021-05-20 ~2021-05-31,익산시영등동영등시민공원에서,작고순하며 이쁘게생겼음,익산유기동물보호소,전라북도 익산시청
160,공고중,[개] 푸들,수컷,,갈색,2016,5.5,경남-양산-2021-00076,2021-05-20 ~2021-05-31,하북면지산리부근,갈색 항문종양,양산시유기동물보호소,경상남도 양산시청
161,완료(귀가),[개] 푸들,수컷,1.0,갈,2013,,광주-북구-2021-00319,2021-05-20 ~2021-05-31,북구 우산동,21-0587비우,광주 동물보호소,광주광역시 북구청
162,완료(귀가),[개] 푸들,수컷,1.0,갈,2016,5,광주-광산-2021-00319,2021-05-20 ~2021-05-31,광산구 운남동,21-0583 이정,광주 동물보호소,광주광역시 광산구청
163,공고중,[개] 푸들,수컷,1.0,갈,2020,,경기-광명-2021-00082,2021-05-20 ~2021-06-01,광명 광삼로9 부근,순함,한국야생동물보호협회,경기도 광명시청
164,공고중,[개] 푸들,수컷,,초코,2015,6.78,경기-파주-2021-00265,2021-05-20 ~2021-05-31,대능리 340/ 아이엠씨티,심한 털엉킴 피부염,행복한동물병원,경기도 파주시정
165,공고중,[개] 푸들,수컷,0.0,크림색,2015,6.80,경기-이천-2021-00272,2021-05-20~2021-05-31,증일동 이천현대홈타운,매우온순함,위더스 동물보호센터,경기도 이천시청
166,완료(귀가),[개] 푸들,암컷,0.0,검정색,2020,4.00,경기-광주-2021-00302,2021-05-20 ~2021-05-31,광주시 진새골길 일대,"5-54,칩있음, 온순한 성격",광주1\0동물병원초월,경기도 광주시청
167,공고중,[개] 푸들,수컷,0.0,연갈색,2017,6,경남-밀양-2021-00784,2021-05-20 ~2021-05-31,삼문동,순하고 이쁜아이,밀양시동물보호센터,경상남도 밀양시청
168,공고중,[개] 푸들,수컷,0.0,흰색,2018,4.7,경남-고성-2021-00242,2021-05-20 ~2021-05-27,대가면 금산리,1-243번,고성군유기동물보호소,경상남도 고성군청
169,공고중,[개] 푸들,암컷,,갈,2019,2.3,서울-성북-2021-00072,2021-05-21~2021-05-31,정릉시장 부근,온순함.꼬리단미안됨. 털때탐/몸곳곳털뭉침. 왼슬개골심함.,한국동물구조관리협회,서울특별시 성북구청
170,완료(귀가),[개] 푸들,암컷,,검정,2018,2.8,경기-고양-2021-00459,2021-05-21~2021-05-31,사리현동 145-ㄱ1,단미,고양시동물보호센터,경기도 고양시청
171,완료(귀가),[개] 푸들,암컷,,검정,2015,7.2,경기-부천-2021-00341,2021-05-21~2021-05-31,범박동 카페거리,"탈장있음,순하고 양전함 ,살집있음",24시아이동물메디컬,경기도 부천시청
172,공고중,[개] 푸들,수컷,1.0,갈색,2018,7.5,경기-평택-2021-00897',2021-05-21~2021-05-31,후사리 404-2,"중성화, 순함",평택시유기동물보호소,경기도 평택시청
173,완료(귀가),[개] 푸들,수컷,1.0,갈색,2016,5.28,경기-파주-2021-00270,2021-05-21~2021-05-31,갈현리 스마일 유통 근처,"순함,파란색 목줄 착용,내장칩 없음",나은동물병원,경기도 파주시청
174,완료(귀가),[개] 푸들,수컷,1.0,갈색,2009,3.90,경기-광주-2021-00308,2021-05-21~2021-05-31,광주시 퇴촌면 도마리 일대,"5-60,칩있음, 각막혼탁, 온순한 성격",광주1\0동물병원초월,경기도 광주시청
175,공고중,[개] 푸들,암컷,,검정색,2021,4.3,강원-강릉-2021-00247',2021-05-21~2021-05-31,강릉역입구,목줄없이발견 온순함,강릉시동물사랑센터,강원도 강릉시청
176,공고중,[개] 푸들,암컷,0.0,갈색,2014,,전북-완주-2021-00127,2021-05-22~2021-06-01,전북 완주군 이서면 호남고속도로 162 (이서휴게소 천안방향),순한성격에 사람을 잘 따름,별빚유기동물지킴이,전라북도 완주군청
177,공고중,[개] 푸들,수컷,0.0,갈색,2017,6.2,경기-남양주-2021-00668,2021-05-22 ~2021-06-01,덕소리 110-6,목줄없고 온순하나 겁이많음,남양주동물보호협회,경기도 남양주시청
178,완료(귀가),[개] 푸들,암컷,1.0,갈색,2017,5.7,경북-경산-2021-00284,2021-05-22 ~2021-06-01,사정동,"생후 4년생 추정, 경산역부근에서 배회하여 구조",경산시유기동물보호소,경상북도 경산시정
179,공고중,[개] 푸들,수컷,,검정,2019,12,세종-세종-2021-00233,2021-05-22~2021-05-31,전의면 동교리 213-28,자이언트푸들,세종유기동물보호센터,세종특별자치시정
