,state,kind,sex,neutralization,color,birth,weight,number,period,location,feature,center,department
120,완료(귀가),[개] 말티즈,수컷,0.0,흰색,2019,4.4,강원-속초-2021-00044,2021-03-15~2021-03-25,중앙시장 황부자전통맛집,사람을잘따름,속초시유기동물보호소,강원도 속초시청
121,완료(입양),[개] 말티즈,암컷,,백,2013,3,경북-포항-2021-00308,2021-03-15~2021-03-25,경북 포항시 남구 신항로 10 정림동행정복지센터 주변 큰길 되,"큰도로에 돌아다니고 있었음,몸에 착용한거 없었음,매우 온순",영일동물플러스,
122,완료(입양),[개] 말티즈,암컷,,흰,2020,2.1,서울-노원-2021-00033,2021-03-16 ~2021-03-26,상계로 273 당고개공원 입구,"온순함/양전. 양슬개골심함,",한국동물구조관리협회,서울특별시 노원구청
123,완료(귀가),[개] 말티즈,수컷,0.0,흰,2019,3.8,인천-서구-2021-00131,2021-03-16 ~2021-03-26,삼성동물병원,"회색옷, 미용한지 얼마 안됨. 사람 좋아함. 귀여움.",가정동물병원,인천광역시 서구청
124,완료(귀가),[개] 말티즈,암컷,,백색,2010,5,대전-동구-2021-00098,2021-03-16~2021-03-26,용운동 시장 사거리 인근,,대전동물보호센터,대전광역시 동구청
125,완료(귀가),[개] 말티즈,수컷,0.0,흰색,2017,4.36,충남-서산-2021-00126,2021-03-16 ~2021-03-23,동문동 오피스디포 앞,그레이 니트옷 착용,성심동물의료센터,충청남도 서산시청
126,완료(입양),[개] 말티즈,수컷,,흰색,2017,3.5,경남-김해-2021-00242,2021-03-16 ~2021-03-26,김해시 외동 1255-1 풍림위너스빌딩,1-227,누리동물병원,경상남도 김해시청
127,보호중,[개] 말티즈,수컷,1.0,흰색,2009,3,전남-나주-2021-00153,2021-03-18 ~2021-03-29,나주시 신가동섬길142-2,관리가 되어있는 것으로 보아 주인이 있어보임.,빛고을애견,전라남도 나주시청
128,완료(귀가),[개] 말티즈,암컷,0.0,흰,2011,2.5,광주-광산-2021-00138,2021-03-16 ~2021-03-26,광산구 수완동,21-0311 콩이,광주 동물보호소,광주광역시 광산구청
129,완료(입양),[개] 말티즈,수컷,0.0,백색,2019,8.5,경기-성남-2021-00115,2021-03-16~2021-03-26,성남동4912,중성화안됨,펫토피아동물병원,경기도 성남시청
130,완료(귀가),[개] 말티즈,암컷,0.0,흰색,2018,30,강원-동해-2021-00048,2021-03-16 ~2021-03-26,동해시 평원6길 2호,상태양호,동해시유기동물보호소,강원도 동해시청
131,완료(입양),[개] 말티즈,암컷,0.0,흰색,2016,30,전북-전주-2021-00320,2021-03-16 ~2021-03-25,삼천동 태인마트근처,양귀끝염색,프렌즈동물병원,전라북도 전주시청
132,완료(귀가),[개] 말티즈,수컷,,백,2017,6,대전-대덕-2021-00056,2021-03-17~2021-03-29,대전광역시 대덕구 석봉로7번길28-1 주변,,대전동물보호센터,대전광역시 대덕구청
133,완료(입양),[개] 말티즈,수컷,,흰색,2021,2.8,제주-제주-2021-01066,2021-03-17~2021-03-29,제주시 이도이동2060,(개체관리번호 1021)생후11개월,제주 동물보호센터,제주특별자치도정
134,종료(자연사),[개] 말티즈,수컷,0.0,흰색,2013,3.79,부산-기장-2021-00084,2021-03-17~2021-03-29,교리 차성동로 167-10 부근,"알록달록한 티셔츠 착용, 미용됨",누리동물병원,부산광역시 기장군정
135,완료(귀가),[개] 말티즈,암컷,,흰색,2011,,대구-남구-2021-00024,2021-03-17~2021-03-27,앞산순환로 459 아눅 카페 앞,남은 보라색 목줄 착용,대구유기동물보호센터,대구광역시 남구청
136,완료(귀가),[개] 말티즈,수컷,0.0,흰,2019,2.28,광주-광산-2021-00146,2021-03-17~2021-03-29,광산구 광산구청,21-0318 순돌,광주 동물보호소,광주광역시 광산구청
137,완료(입양),[개] 말티즈,수컷,0.0,흰색,2019,4.5,경기-평택-2021-00534,2021-03-17~2021-03-29,송탄출장소,순함,평택시유기동물보호소,경기도 평택시청
138,완료(입양),[개] 말티즈,암컷,0.0,흰색,2011,1.3,경기-남양주-2021-00329,2021-03-17~2021-03-29,내곡리 32-2,목줄없고 체구가 작으며 온순함,남양주동물보호협회,경기도 남양주시청
139,보호중,[개] 말티즈,암컷,,흰색,2018,4.1,경기-용인-2021-00176,2021-03-17 ~ 2021-03-29,기흥구 관내,"두마리 함께 입소, 양전한 아이",용인시 동물보호센터,경기도 용인시청
140,완료(귀가),[개] 말티즈,수컷,0.0,흰색,2012,7,강원-영월-2021-00025,2021-03-17 ~ 2021-03-29,덕포하리4길 19-6,목 밑에 커다란 혹이 있음.,영월군위탁관리보호소,강원도 영월군정
141,완료(입양),[개] 말티즈,수컷,,흰색,2016,4.00,충남-당진-2021-00112,2021-03-17~2021-03-26,당진시 엠코타운,"하늘색 하네스 착용,활발함",당진시동물보호소,충청남도 당진시정
142,완료(귀가),[개] 말티즈,수컷,1.0,흰색,2012,3.2,전남-순천-2021-00126,2021-03-17~2021-03-29,생목동 이편한마트,말티즈,순천시유기동물보호소,전라남도 순천시청
143,완료(귀가),[개] 말티즈,암컷,0.0,희,2020,1.5,경북-구미-2021-00090,2021-03-17~2021-03-29,형곡드렴00마트 부근,작은체구에보호본능을일으키는미모에경계심이없고털이짝여,구미시 동물보호센터,경상북도 구미시청
144,완료(귀가),[개] 말티즈,암컷,,흰색,2019,,인천-남동-2021-00091,2021-03-18~2021-03-29,남동구 간석동 245-11 유엔하우스 1층,"꼬리 미용, 칩 등록되어 있음",인천수의사회,인천광역시 남동구청
145,완료(입양),[개] 말티즈,암컷,,흰색,2016,2.8,인천-부평-2021-00092,2021-03-18~2021-03-29,산곡동 푸르지오아파트,집에서 위생 미용한 듯하고 환경이 바뀌어서인지 예민함,조재진동물병원,인천광역시 부평구정
146,완료(입양),[개] 말티즈,수컷,0.0,화이트,2019,6.3,경북-경주-2021-00146,2021-03-18 ~2021-03-29,동천동 583-3 프로미카월드 인근,"입양희망자 있음.사람을 좋아하고 온순,앉아라는 말에 반응함,",경주시유기동물보호소,경상북도 경주시청
147,완료(귀가),[개] 말티즈,암컷,0.0,흰색,2007,3.3,경남-창원1-2021-00125,2021-03-18 ~2021-03-25,의창구 팔용동 사화초등학교 부근,<3-1-15 흰색. 귀털+포리털 남기록 짧게 미용. 몸에 작은 사,창원유기동물보호소,경상남도 창원시 의창성산구정
148,보호중,[개] 말티즈,수컷,0.0,흰색,2013,5.6,제주-제주-2021-01079,2021-03-18 ~2021-03-29,제주시 아라일동 6176,(개체관리번호1032)노란옷착용,제주 동물보호센터,제주특별자치도청
149,완료(귀가),[개] 말티즈,수컷,1.0,흰색,2016,3.2,서울-강동-2021-00040,2021-03-18 ~ 2021-03-29,광문고 서울컨벤션 버스정류장,"털많이엉킴, 치석심함, 양쪽슬개골탈구2기추정, 사람잘따름",강동리본센터,서울특별시 강동구정
150,완료(귀가),[개] 말티즈,수컷,0.0,흰색,2015,3.54,대구-수성-2021-00077',2021-03-18 ~2021-03-29,"상동네거리, 정운신협","귀여움, 순함",허동물병원,대구광역시 수성구정
151,완료(귀가),[개] 말티즈,수컷,0.0,흰,2014,4,광주-북구-2021-00127',2021-03-18 ~2021-03-29,북구 문흥동,21-0326 시노,광주 동물보호소,광주광역시 북구청
152,완료(귀가),[개] 말티즈,수컷,1.0,백,2014,5,경기-안산-2021-00225,2021-03-18~2021-03-29,본오지구대에서 인수,"콩에점,순함",한국야생동물보호협회,경기도 안산시청
153,완료(귀가),[개] 말티즈,수컷,1.0,흰색,2016,4.2,강원-속초-2021-00046,2021-03-18 ~ 2021-03-29,영랑동 드림주유소 건너편,사람을잘따름,속초시유기동물보호소,강원도 속초시청
154,완료(귀가),[개] 말티즈,수컷,0.0,흰색,2020,3.00,충남-보령-2021-00076,2021-03-18 ~ 2021-03-29,보령북로 북카페 커피숍,흰색,보령시임시동물보호소,충청남도 보령시청
155,완료(귀가),[개] 말티즈,수컷,1.0,흰색,2019,4.9,전남-여수-2021-00150,2021-03-18~2021-03-29,소호동 동동다리 인근,온순함.,유기동물보호소,전라남도 여수시청
156,완료(입양),[개] 말티즈,수컷,0.0,흰색,2021,5.4,전남-무안-2021-00074,2021-03-18 ~2021-03-29,일로파출소,순함,무안군유기동물보호소,전라남도 무안군청
157,완료(입양),[개] 말티즈,암컷,,흰색,2018,3,대구-달성-2021-00110,2021-03-19 ~ 2021-03-29,달성군 가창면 단산2길 3 송화빌라,"목과 유방에 큰 종양같은 것이 있음, 털 상태 좋음, 순함",동인동물병원,대구광역시 달성군정
158,완료(입양),[개] 말티즈,암컷,,흰색,2016,1.8,인천-부평-2021-00098,2021-03-19 ~ 2021-03-29,십정동 436-2,"기아,탈수,노령견,임시보호불가",짱구네동물병원,인천광역시 부평구정
159,완료(귀가),[개] 말티즈,암컷,0.0,흰색,2017,1.99,울산-남구-2021-00068,2021-03-19 ~2021-03-29,삼호동 가시공원,온순함,남산동물병원,울산광역시 남구청
160,완료(귀가),[개] 말티즈,암컷,,흰색,2018,4.7,경기-고양-2021-00261,2021-03-20 ~2021-03-30,삼송동 356 루차이부근,없음,고양시동물보호센터,경기도 고양시청
161,완료(귀가),[개] 말티즈,암컷,0.0,흰색,2014,3.5,경기-평택-2021-00548,2021-03-19 ~ 2021-03-29,평택 119,칩내장,평택시유기동물보호소,경기도 평택시청
162,완료(입양),[개] 말티즈,암컷,,백,2013,4.5,경북-포항-2021-00315,2021-03-19 ~ 2021-03-29,경북 포항시 북구 우창로 166 창포메트로시티2단지 관리사무,(내장칩,영일동물플러스,
163,완료(입양),[개] 말티즈,수컷,1.0,흰,2014,2.1,서울-영등포-2021-00024,2021-03-20 ~2021-03-30,대림 2동1080-28 인근,"눈물자국, 코검정, 전신피부질환/몸 곳곳 털빠짐. 겁있음/으르",한국동물구조관리협회,서울특별시 영등포구청
164,완료(입양),[개] 말티즈,수컷,,흰색,2018,2.9,경기-고양-2021-00265,2021-03-20~2021-03-30,구산동 1025번지 부근,노란색옷 착용,고양시동물보호센터,경기도 고양시청
165,완료(입양),[개] 말티즈,암컷,,흰,2014,3.8,서울-은평-2021-00033,2021-03-22 ~2021-04-01,갈현로 23길 3- 인근,코검정. 겁약간/사람좋아함/활발함. 꼬리단미안됨. 털때탐.,한국동물구조관리협회,서울특별시 은평구청
166,완료(입양),[개] 말티즈,수컷,1.0,흰,2015,4.2,서울-은평-2021-00032,2021-03-22 ~2021-04-01,갈현로 23길 3-1 인근,"눈곱약간, 코진갈. 겁있음/소심함/사람따름/입주변 만지면 으",한국동물구조관리협회,서울특별시 은평구청
167,완료(입양),[개] 말티즈,수컷,0.0,흰색,2018,3.5,충남-천안-2021-00200,2021-03-22~2021-04-01,천안 동남구 삼룡동,순함,유실유기동물보호소,충청남도 천안시청
168,완료(귀가),[개] 말티즈,수컷,1.0,백,2014,3,경기-안산-2021-00228,2021-03-20 ~2021-03-30,원선파출소에서 인수,"순함,빨간끈목줄",한국야생동물보호협회,경기도 안산시청
169,종료(자연사),[개] 말티즈,수컷,0.0,흰색,2013,4.00,경기-이천-2021-00160,2021-03-20 ~2021-03-30,대월면 대산로,"사람을 잘 따르며, 온순함",위더스 동물보호센터,경기도 이천시청
170,완료(입양),[개] 말티즈,수컷,1.0,흰색,2013,4.00,경기-이천-2021-00161,2021-03-20 ~2021-03-30,대월면 대산로,"사람을 좋아하며, 온순함",위더스 동물보호센터,경기도 이천시청
171,완료(귀가),[개] 말티즈,수컷,0.0,흰색,2011,3.1,강원-속초-2021-00050,2021-03-22 ~2021-04-01,속초세무서,"온순함,나이많음",속초시유기동물보호소,강원도 속초시청
172,완료(귀가),[개] 말티즈,암컷,,흰색,2017,3.6,경남-김해-2021-00262,2021-03-22 ~2021-04-01,김해시 인제로 159(어방동),1-244 파란색 나시티셔츠 옷착용,누리동물병원,경상남도 김해시청
173,완료(입양),[개] 말티즈,암컷,0.0,흰색,2020,2.8,경기-부천-2021-00145,2021-03-21~2021-03-31,오정동 1184,"오랜지색 줄, 부정교합, 패딩 착용중, 사료와 함께 발견, 순함.",24시아이동물메디컬,경기도 부천시청
174,완료(귀가),[개] 말티즈,수컷,0.0,백,2020,2.3,경기-안산-2021-00229,2021-03-21~2021-03-31,사이동 1414-2 부근,"경계심많음,전체미용",한국야생동물보호협회,경기도 안산시청
175,보호중,[개] 말티즈,암컷,,흰색,2009,2.0,전북-전주-2021-00333,2021-03-21~2021-03-30,아중역 인근,"백내장, 치석 심함",아프리카동물병원,전라북도 전주시청
176,완료(귀가),[개] 말티즈,암컷,,흰색,2018,3,서울-동작-2021-00049,2021-03-22 ~2021-04-01,유한양행 뒤,온순 복부비만,디아크동물종합병원,서울특별시 동작구정
177,완료(입양),[개] 말티즈,암컷,,흰색,2020,3,전남-목포-2021-00173,2021-03-22~2021-04-01,공생원부근,"순하고 잘따름,왼쪽후지 골절의심",목포시유기동물보호소,전라남도 목포시청
178,완료(입양),[개] 말티즈,수컷,0.0,백색,2020,4.00,울산-중구-2021-00043,2021-03-22~2021-04-01,우정동,온순함,산타클라라동물병원,울산광역시 중구청
179,종료(기증),[개] 말티즈,암컷,,백,2015,3.6,경기-시흥-2021-00166,2021-03-22 ~2021-04-05,은행119안전센터에서 인수,몸 전체 털미용. 순함. 살짝 비만. 눈물자국.,한국야생동물보호협회,경기도 시흥시청
180,완료(입양),[개] 말티즈,암컷,1.0,흰색,2018,4.4,경기-용인-2021-00224,2021-03-22~2021-04-01,처인구 포곡읍 전대리 카라반베이 캠핑장,"동물등록되어있음,이름-단비, 활발한 아이",용인시 동물보호센터,경기도 용인시청
181,완료(입양),[개] 말티즈,수컷,0.0,흰색,2019,30,경북-성주-2021-00080,2021-03-22 ~2021-04-01,성주읍학산리937,순한편,성주유기동물보호센터,경상북도 성주군청
182,완료(입양),[개] 말티즈,암컷,0.0,흰색,2013,3.8,경남-진주-2021-00143,2021-03-22 ~2021-04-01,진주시 하대동 585-2,순함,진주시유기동물보호소,경상남도 진주시청
183,완료(귀가),[개] 말티즈,수컷,1.0,흰,2014,5.3,서울-강북-2021-00057,2021-03-23 ~ 2021-04-02,수유동 81-2 어린이공원 일대,온숨함/언함.꼬리단미안됨. 털때탐. 칩있음.,한국동물구조관리협회,서울특별시 강북구청
184,완료(귀가),[개] 말티즈,암컷,,흰색,2019,,부산-사하-2021-00100,2021-03-23 ~2021-04-02,낙동대로 265 신동양아파트 근처,신동양아파트 근처에서 발견됨,,부산광역시 사하구청
185,보호중,[개] 말티즈,수컷,1.0,크림색,2017,,경북-안동-2021-00036,2021-03-27~2021-04-ㄱ16,도산면태자리,영양실조.다리짧은체형.순함,유기동물보호센터,경상북도 안동시청
186,완료(귀가),[개] 말티즈,암컷,,흰색,2020,2.3,인천-부평-2021-00100,2021-03-23 ~2021-04-02,부평구정 당직실,활발함,짱구네동물병원,인천광역시 부평구정
187,완료(귀가),[개] 말티즈,수컷,1.0,흰,2016,,광주-남구-2021-00060,2021-03-23 ~2021-04-02,남구 월산동,21-0338 기뽑,광주 동물보호소,광주광역시 남구청
188,보호중,[개] 말티즈,수컷,,흰색,2011,3,강원-춘천-2021-00119,2021-03-23 ~2021-04-02,석사동 산 63-1번지,"흰색, 온순, 백내장",춘천시 동물보호센터,강원도 춘천시청
189,종료(자연사),[개] 말티즈,암컷,0.0,흰색,2019,5,강원-영월-2021-00029,2021-03-23 ~2021-04-02,영월읍 팔괴리 주변,사람잘따름.,영월군위탁관리보호소,강원도 영월군정
190,보호중,[개] 말티즈,암컷,,흰색,2013,3,충남-계룡-2021-00013,2021-03-23 ~2021-04-02,충남 계룡시 엄사면 계백로 2906-27,설사,계룡시유기동물보호소,충정남도 계룡시청
191,보호중,[개] 말티즈,수컷,,흰색,2015,3,충남-계룡-2021-00014,2021-03-23 ~2021-04-02,충남 계룡시 엄사면 번영3길 30 엄사초등학교 주변,피부병 심함,계룡시유기동물보호소,충정남도 계룡시청
192,보호중,[개] 말티즈,수컷,0.0,흰색,2016,4.5,부산-중구-2021-00041,2021-03-24~2021-04-01,광복롯데백화점 도로,"중구1-19호,사람을 잘따름,애교많음, 파란색목줄",부산동물보호센터,부산광역시 중구청
193,완료(입양),[개] 말티즈,암컷,,흰색,2016,4.5,경남-김해-2021-00270,2021-03-24~2021-04-05,김해시 진영읍 본산로212번길 3,1-251,누리동물병원,경상남도 김해시청
194,완료(입양),[개] 말티즈,수컷,1.0,흰색,2017,,충북-음성-2021-00064,2021-03-25 ~2021-04-02,대소 주공 아파트 103동1101호,가위로 미용한지 한달정도 되어보이며 온순함,테오종합동물병원,충청북도 음성군청
195,완료(귀가),[개] 말티즈,수컷,,흰색,2015,4.5,서울-동작-2021-00050,2021-03-24~2021-04-05,장성마트 뒤,가슴줄착용/눈물자국,디아크동물종합병원,서울특별시 동작구정
196,완료(귀가),[개] 말티즈,수컷,1.0,흰,2017,3.0,경기-부천-2021-00148,2021-03-24~2021-04-03,성곡중학교,"중성화되어있음,카키색털조끼착용중,털김,관리되어있음,순하",24시아이동물메디컬,경기도 부천시청
197,보호중,[개] 말티즈,암컷,0.0,흰색,2017,,경기-양평-2021-00099,2021-03-24~2021-04-05,마유산로126ㄱ,순하며 깨끗하고 털 정리가 잘 되어 있음,양평군유기동물보호소,경기도 양평군청
198,완료(귀가),[개] 말티즈,암컷,0.0,흰색,2019,3.98,경북-경산-2021-00142,2021-03-24~2021-04-05,동서리,하양시장 다리밑에서 배회하여 구조,경산시유기동물보호소,경상북도 경산시청
199,완료(입양),[개] 말티즈,수컷,1.0,흰색,2016,1.40,울산-남구-2021-00073,2021-03-25 ~2021-04-05,남구청인근,"눈결막염,많이야윙,중성화수술되어있슴",강남동물병원,울산광역시 남구청
200,완료(귀가),[개] 말티즈,수컷,1.0,흰,2013,3.1,경기-구리-2021-00028,2021-03-25 ~2021-04-05,인창동 신동흥아파트 107동 내,코진갈.침흘림/멀미인듯.발톱깊.안기려함/사람좋아함/암전/,한국동물구조관리협회,경기도 구리시청
201,완료(귀가),[개] 말티즈,수컷,0.0,흰색,2020,2.40,대구-달성-2021-00122,2021-003-25~2021-04-05,화원온천 앞,순함. 털엉킴 심함.,명곡역동물병원,대구광역시 달성군정
202,완료(귀가),[개] 말티즈,암컷,,백,2019,3,경기-안양-2021-00036,2021-003-25~2021-04-05,충훈1교부근,전체미용.,한국야생동물보호협회,경기도 안양시청
203,완료(귀가),[개] 말티즈,암컷,1.0,흰,2013,6,경북-구미-2021-00098,2021-03-25 ~2021-04-06,도량2동 한빚타움108동,큰눈이아주이쁘고경계심이없으면겁이많은편외소하지만뚜목,구미시 동물보호센터,경상북도 구미시청
204,완료(입양),[개] 말티즈,암컷,,흰색,2015,4,경북-칠곡-2021-00080,2021-03-25 ~2021-04-01,석적읍도개온천,2주전대형견목줄에 털이뭉처온천주변돌아다님 신고자미용하,칠곡유기동물보호센터,경상북도 칠곡군청
205,완료(입양),[개] 말티즈,암컷,0.0,흰색,2013,5,부산-중구-2021-00042,2021-03-26 ~2021-04-05,영주2동148-69,"중구1-20호,분홍색바디줄,미용한지한달정도되어보임,동그란",부산동물보호센터,부산광역시 중구청
206,완료(입양),[개] 말티즈,수컷,,흰색,2020,2.8,경남-김해-2021-00274,2021-03-26 ~2021-04-05,김해시 진영읍 장방로 186-200,1-255,누리동물병원,경상남도 김해시청
207,완료(입양),[개] 말티즈,암컷,,흰색,2020,,,2021-03-29 ~2021-04-08,미추홀구청 당직실(119),"얼굴미용, 다리 미용",인천광역시 수의사회,인천광역시 미추홀구청
208,종료(자연사),[개] 말티즈,암컷,,흰색,2020,6,,2021-03-29 ~2021-04-08,미추홀구청 당직실(119),"다리미용, 얼굴미용, 눈물자국 심함",인천광역시 수의사회,인천광역시 미추홀구청
209,완료(귀가),[개] 말티즈,수컷,1.0,흰색,2019,4.0,부산-연제-2021-00053,2021-03-26 ~2021-04-05,연제로 2,"온순, 연제구 1-24",청조동물병원,부산광역시 연제구정
210,완료(입양),[개] 말티즈,암컷,,백,2017,3.9,경기-시흥-2021-00183,2021-03-26 ~2021-04-07,대야동 134-5 부근,순함. 분홍하네스. 빨간줄.,한국야생동물보호협회,경기도 시흥시청
211,완료(귀가),[개] 말티즈,암컷,0.0,흰색,2011,3.8,경남-창원1-2021-00137,2021-03-26 ~2021-04-05,의창구 봉곡동 55-12번지 2종,"<3-1-27 흰색, 양쪽눈 백내장 치석 많음. 귀꼬리털 남기고 짧",창원유기동물보호소,경상남도 창원시 의창성산구청
212,완료(입양),[개] 말티즈,수컷,,흰,2018,4,경기-포천-2021-00247',2021-03-27~2021-04-06,신북면 금동리 새목고개 일대,"온몸털뭉침, 부정교합. 활발/사람따름. 진드기오염. 피부질환.",한국동물구조관리협회,경기도 포천시청
213,완료(입양),[개] 말티즈,수컷,1.0,흰색,2019,5,충남-아산-2021-00253,2021-03-27~2021-04-05,송악면 유곡길 9번길 161,424호(관리) 253호(공고),아산시동물보호센터,충청남도 아산시청
214,종료(자연사),[개] 말티즈,암컷,,흰색,2020,3.2,전남-목포-2021-00184,2021-03-27~2021-04-06,영흥중부근,"사회성좋음,진한눈물자국,털짧음",목포시유기동물보호소,전라남도 목포시청
215,완료(입양),[개] 말티즈,암컷,,흰색,2019,3,부산-사하-2021-00103,2021-03-29 ~2021-04-08,윤공단로 123 다대푸르지오 아파트 115동 (지상),목줄/하네스 착용,,부산광역시 사하구청
216,완료(입양),[개] 말티즈,수컷,1.0,흰색,2020,4,,2021-03-29 ~2021-04-08,,미용 안되어 있음,인천광역시 수의사회,인천광역시 미추홀구청
217,완료(귀가),[개] 말티즈,수컷,,백,2019,3.00,대전-유성-2021-00073,2021-03-29 ~2021-04-08,학하서로 183 달빚소나타 주변,양호,대전동물보호센터,대전광역시 유성구청
218,완료(귀가),[개] 말티즈,수컷,0.0,"검,흰",2019,30,광주-서구-2021-00092,2021-03-27~2021-04-06,서구 금호지구대,"21-0350 해피, 귀가예정",광주 동물보호소,광주광역시 서구청
219,완료(입양),[개] 말티즈,수컷,1.0,흰,2017,4.4,서울-은평-2021-00041,2021-03-29 ~2021-04-08,응암로 152 세븐일레븐 응암서희점 인근,눈곱. 눈주변 봇고 털없음. 코검정. 겁많음/방어적입질. 단미안|,한국동물구조관리협회,서울특별시 은평구청
220,완료(귀가),[개] 말티즈,수컷,1.0,흰,2018,6.3,인천-서구-2021-00169,2021-03-29 ~2021-04-08,서구청 당직실,"내장칩있을 반환예정 , 피부병 치료중",가정동물병원,인천광역시 서구청
221,완료(입양),[개] 말티즈,수컷,0.0,흰색,2010,5,경남-거제-2021-00269,2021-03-31~2021-04-12,옥포초등학교 근처,"털상태엉망,나이많음",거제시유기동물보호소,경상남도 거제시청
222,완료(귀가),[개] 말티즈,수컷,1.0,흰,2019,,광주-광산-2021-00160,2021-03-28 ~2021-04-07,광산구 월곡동,21-0353 희로,광주 동물보호소,광주광역시 광산구청
223,완료(귀가),[개] 말티즈,수컷,0.0,백,2017,5.6,경기-안산-2021-00244,2021-03-28 ~2021-04-07,와동초등학교 부근,"흰바탕에 검은 꽃무늬 옷. 몸 전체 털미용, 경계심 있으나 순함,|",한국야생동물보호협회,경기도 안산시청
224,완료(귀가),[개] 말티즈,암컷,,백주황,2009,2.6,경기-안산-2021-00245,2021-03-28 ~2021-04-07,고잔동665-1 부근,"귀부분과 꼬리 끝부분 주황색으로 염색, 백내장. 살짝 비만. 이",한국야생동물보호협회,경기도 안산시청
225,완료(귀가),[개] 말티즈,암컷,0.0,화이트,2018,4,경남-밑양-2021-00454,2021-03-28 ~2021-04-07,삼문동,사람을 잘 따르고 이쁜 아이,밀양시동물보호센터,경상남도 밀양시청
226,완료(입양),[개] 말티즈,수컷,,흰색,2019,3.7,,2021-03-29 ~2021-04-08,미추홀구 주안동 한나루로 564번길 79,"분홍색 목줄착용, 기저귀 착용",인천광역시 수의사회,인천광역시 미추홀구청
227,완료(귀가),[개] 말티즈,암컷,,흰,2011,2.1,경기-구리-2021-00032,2021-03-29 ~2021-04-08,장자대로 13번길 12 백문초등학교 인근,"백내장.입주변털살짝변색,혀살짝내및.치석심함.네발털조금짧",한국동물구조관리협회,경기도 구리시청
228,완료(귀가),[개] 말티즈,암컷,1.0,흰색,2021,3,대구-중구-2021-00036,2021-03-29 ~2021-04-08,수성구 두산동 소재 금수강산 삼계탕 뒷 콜목 주택가,동물등록 되어있음,대구시수의사회,대구광역시 중구청
229,완료(귀가),[개] 말티즈,수컷,0.0,흰색,2017,2.33,울산-남구-2021-00082,2021-03-29 ~2021-04-08,신복로타리,"외고환(복벽고환), 얼굴 피부염",남산동물병원,울산광역시 남구청
230,완료(귀가),[개] 말티즈,암컷,,백,2011,3.2,경기-안양-2021-00041,2021-03-29 ~2021-04-08,박달지구대에서 인수,칩있음. 다리만 미용.,한국야생동물보호협회,경기도 안양시청
231,완료(귀가),[개] 말티즈,암컷,,백,2014,2.9,경기-안양-2021-00042,2021-03-29 ~2021-04-08,박달지구대에서 인수,경계심있음. 전체미용. 칩있음,한국야생동물보호협회,경기도 안양시청
232,완료(귀가),[개] 말티즈,수컷,1.0,흰색,2011,3.00,충남-당진-2021-00139,2021-03-29 ~2021-04-07,당진시 읍내동 1310 이마트편의점,"중성화,빨간색 패딩,하네스 착용,순함",당진시동물보호소,충청남도 당진시정
233,완료(귀가),[개] 말티즈,암컷,0.0,화이트,2018,2.3,전북-군산-2021-00305,2021-03-29 ~2021-04-08,경장동 엑스마트앞사거리,신고자분께서 병원방문후 구조신고함 쓸개골 탈골,군산유기동물보호센터,전라북도 군산시청
234,완료(귀가),[개] 말티즈,암컷,0.0,백,2014,4.5,경북-포항-2021-00378,2021-03-29 ~2021-04-08,경북 포항시 북구 중앙로 212 포항영흥초등학교 후문 인근,"출산 많이 했던 흔적(꼭지 함몰에 퉁퉁하게 쳐져있음), 애교많",영일동물플러스,경상북도 포항시청
235,완료(입양),[개] 말티즈,수컷,0.0,백,2018,5,경북-포항-2021-00379,2021-03-29 ~2021-04-08,경북 포항시 남구 오천읍 문덕리 415-12 골드캐슬(옥상올라,"미용됨,깨끗함,옷과 하네스 착용,약간 부정교합,관리 잘 되어",영일동물플러스,
236,완료(귀가),[개] 말티즈,암컷,,흰,2020,2.7,서울-동대문-2021-00031,2021-03-30 ~ 2021-04-09,서울시립대 사거리 도로,기저귀차고옴. 네발털변색. 온순함. 활발함. 칩있음. 발정.,한국동물구조관리협회,서울특별시 동대문구정
237,완료(입양),[개] 말티즈,암컷,0.0,흰색,2019,2.5,부산-서구-2021-00074,2021-03-30 ~2021-04-09,해돋이로 137-5,"눈,입부분 가위로 미용한 듯 보임,온순한 성격 동그란눈,서구",부산동물보호센터,부산광역시 서구청
238,보호중,[개] 말티즈,암컷,0.0,흰색,2019,2.5,부산-서구-2021-00089,2021-03-30 ~2021-04-09,해돋이로 137-5,"코 갈색, 조금 작은눈 그래도 매력적임,온순한 성격,서구1-47",부산동물보호센터,부산광역시 서구청
239,완료(입양),[개] 말티즈,암컷,0.0,흰색,2020,2.5,부산-서구-2021-00075,2021-03-30 ~2021-04-09,해돋이로 137-5,"호기심이 많음,가위로 입부분 미용한 듯 보임,순함,서구1-48",부산동물보호센터,부산광역시 서구청
240,보호중,[개] 말티즈,암컷,0.0,흰색,2019,30,부산-서구-2021-00090,2021-03-30 ~ 2021-04-09,해돋이로 137-5,"털엉킴이 심함,코갈색,부정교합,순함,서구1-49호,*공고날짜",부산동물보호센터,부산광역시 서구청
241,완료(입양),[개] 말티즈,암컷,0.0,흰색,2019,30,부산-서구-2021-00091,2021-03-30 ~2021-04-09,해돋이로 137-5,"흠이 심함,코갈색,발, 입부분 미용한 듯 보임,순함,서구",부산동물보호센터,부산광역시 서구청
